"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"2028",2109.002,2111.504,2.502,"R4","Touching","Distance","Donor",""
"2029",2110.961,2112.77,1.809,"R2","Touching","Distance","Plush",""
"2030",2111.221,2114.969,3.748,"R2","Q0","Location","",""
"2031",2111.593,2113.837,2.244,"Donor","Q3","Location","",""
"2032",2112.003,2113.5,1.497,"R4","Touching","Distance","Robot",""
"2033",2112.475,2185.824,73.349,"R1","Touching","Distance","Plush",""
"2034",2113.225,2114.23,1.005,"R1","Touching","Distance","R2",""
"2035",2113.5,2116.041,2.541,"R4","Q2","Location","",""
"2036",2113.838,2155.033,41.195,"Donor","Q0","Location","",""
"2037",2114.97,2117.468,2.498,"R2","Q1","Location","",""
"2038",2116.042,2131.536,15.494,"R4","Q1","Location","",""
"2039",2117.469,2120.219,2.75,"R2","Q2","Location","",""
"2040",2118.522,2119.526,1.004,"R4","Touching","Distance","Pen Walls",""
"2041",2120.029,2120.778,0.749,"R1","Touching","Distance","Cups",""
"2042",2120.22,2123.129,2.909,"R2","Q1","Location","",""
"2043",2120.779,2124.285,3.506,"R1","Touching","Distance","Robot",""
"2044",2123.13,2126.537,3.407,"R2","Q2","Location","",""
"2045",2123.838,2126.536,2.698,"R4","Touching","Distance","R2",""
"2046",2125.282,2127.785,2.503,"R1","Bite/Chew","Interaction","R2",""
"2047",2125.282,2127.785,2.503,"R1","Touching","Distance","R2",""
"2048",2126.537,2132.05,5.513,"R2","Touching","Distance","Robot",""
"2049",2126.538,2127.291,0.753,"R2","Bite/Chew","Interaction","R1",""
"2050",2127.291,2133.548,6.257,"R2","Touching","Distance","R1",""
"2051",2128.285,2129.29,1.005,"R1","Touching","Distance","Cups",""
"2052",2129.039,2134.534,5.495,"R2","Q1","Location","",""
"2053",2130.548,2132.049,1.501,"R2","Touching","Distance","Cups",""
"2054",2130.789,2132.288,1.499,"R1","Touching","Distance","Robot",""
"2055",2131.537,2145.285,13.748,"R4","Q0","Location","",""
"2056",2132.289,2141.283,8.994,"R1","Touching","Distance","R2",""
"2057",2133.039,2141.283,8.244,"R1","Bite/Chew","Interaction","R2",""
"2058",2133.535,2137.786,4.251,"R4","Touching","Distance","Donor",""
"2059",2133.547,2157.042,23.495,"R2","Touching","Distance","Robot",""
"2060",2133.548,2140.799,7.251,"R2","Bite/Chew","Interaction","R1",""
"2061",2134.535,2150.539,16.004,"R2","Q2","Location","",""
"2062",2136.038,2193.544,57.506,"Donor","Touching","Distance","Pen Walls",""
"2063",2136.039,2143.296,7.257,"Donor","Touching","Distance","R4",""
"2064",2136.538,2141.283,4.745,"R1","Snuggle","Interaction","R2,R2,R2",""
"2065",2137.787,2140.037,2.25,"R4","Touching","Distance","Pen Walls",""
"2066",2140.038,2143.04,3.002,"R4","Touching","Distance","Donor",""
"2067",2140.799,2241.349,100.55,"R2","Touching","Distance","R1",""
"2068",2141.297,2146.53,5.233,"R2","Touching","Distance","Ball",""
"2069",2142.283,2143.284,1.001,"R1","Touching","Distance","Robot",""
"2070",2144.053,2155.804,11.751,"R1","Q2","Location","",""
"2071",2145.034,2153.591,8.557,"R1","Touching","Distance","Robot",""
"2072",2145.286,2181.551,36.265,"R4","Q1","Location","",""
"2073",2147.049,2166.54,19.491,"R4","Touching","Distance","Pen Walls",""
"2074",2150.54,2160.786,10.246,"R2","Q3","Location","",""
"2075",2151.045,2151.547,0.502,"R2","Touching","Distance","Cups",""
"2076",2153.537,2155.549,2.012,"R2","Touching","Distance","Keys",""
"2077",2155.034,2202.784,47.75,"Donor","Q1","Location","",""
"2078",2155.785,2155.805,0.02,"R1","Q3","Location","",""
"2079",2156.071,2156.571,0.5,"R1","Touching","Distance","R2",""
"2080",2156.799,2166.54,9.741,"R4","Dig","Interaction","Pen Walls",""
"2081",2158.051,2158.285,0.234,"R1","Q3","Location","",""
"2082",2158.052,2158.286,0.234,"R1","Q0","Location","",""
"2083",2158.285,2197.099,38.814,"R1","Q2","Location","",""
"2084",2158.546,2208.861,50.315,"Donor","Touching","Distance","Plush",""
"2085",2160.053,2176.787,16.734,"R2","Touching","Distance","Robot",""
"2086",2160.787,2178.037,17.25,"R2","Q0","Location","",""
"2087",2161.069,2164.324,3.255,"R1","Touching","Distance","Pen Walls",""
"2088",2162.535,2165.301,2.766,"R1","Q0","Location","",""
"2089",2165.302,2172.552,7.25,"R1","Q3","Location","",""
"2090",2172.553,2186.1,13.547,"R1","Q0","Location","",""
"2091",2178.038,2184.035,5.997,"R2","Q3","Location","",""
"2092",2179.036,2388.969,209.933,"R2","Touching","Distance","Robot",""
"2093",2179.288,2180.787,1.499,"R2","Touching","Distance","Cups",""
"2094",2180.788,2182.284,1.496,"R2","Touching","Distance","Keys",""
"2095",2181.552,2182.3,0.748,"R4","Q2","Location","",""
"2096",2181.552,2182.301,0.749,"R4","Touching","Distance","Donor",""
"2097",2182.301,2259.908,77.607,"R4","Q1","Location","",""
"2098",2182.804,2229.363,46.559,"R4","Touching","Distance","Pen Walls",""
"2099",2184.036,2195.538,11.502,"R2","Q0","Location","",""
"2100",2186.101,2197.098,10.997,"R1","Q1","Location","",""
"2101",2194.073,2216.369,22.296,"R1","Touching","Distance","Plush",""
"2102",2195.342,2196.342,1,"R2","Touching","Distance","Keys",""
"2103",2195.539,2209.788,14.249,"R2","Q3","Location","",""
"2104",2197.104,2220.611,23.507,"Donor","Touching","Distance","Pen Walls",""
"2105",2197.595,2198.095,0.5,"R2","Touching","Distance","Keys",""
"2106",2199.535,2204.86,5.325,"R4","Dig","Interaction","Pen Walls",""
"2107",2202.11,2208.86,6.75,"Donor","Touching","Distance","R1",""
"2108",2202.364,2203.369,1.005,"R1","Touching","Distance","Donor",""
"2109",2202.785,2209.286,6.501,"Donor","Q2","Location","",""
"2110",2203.845,2206.347,2.502,"R2","Touching","Distance","Ball",""
"2111",2205.099,2387.798,182.699,"R1","Q2","Location","",""
"2112",2205.1,2211.6,6.5,"R1","Q3","Location","",""
"2113",2205.116,2207.111,1.995,"R1","Touching","Distance","Keys",""
"2114",2209.287,2211.036,1.749,"Donor","Q1","Location","",""
"2115",2209.789,2212.539,2.75,"R2","Q1","Location","",""
"2116",2210.358,2482.864,272.506,"Donor","Touching","Distance","Plush",""
"2117",2211.037,2217.536,6.499,"Donor","Q0","Location","",""
"2118",2211.101,2212.099,0.998,"R2","Touching","Distance","Plush",""
"2119",2211.601,2216.596,4.995,"R1","Q0","Location","",""
"2120",2212.54,2223.536,10.996,"R2","Q0","Location","",""
"2121",2216.597,2387.797,171.2,"R1","Q1","Location","",""
"2122",2217.537,2255.414,37.877,"Donor","Q1","Location","",""
"2123",2219.626,2232.61,12.984,"R1","Touching","Distance","Plush",""
"2124",2220.102,2220.61,0.508,"Donor","Touching","Distance","R4",""
"2125",2221.365,2221.619,0.254,"R1","Touching","Distance","R4",""
"2126",2221.62,2222.624,1.004,"R1","Touching","Distance","Donor",""
"2127",2222.625,2226.127,3.502,"R1","Touching","Distance","Pen Walls",""
"2128",2223.537,2231.785,8.248,"R2","Q1","Location","",""
"2129",2225.108,2226.61,1.502,"Donor","Touching","Distance","Pen Walls",""
"2130",2225.109,2226.609,1.5,"Donor","Touching","Distance","R1",""
"2131",2226.128,2226.377,0.249,"R1","Touching","Distance","Donor",""
"2132",2226.378,2227.626,1.248,"R1","Touching","Distance","Pen Walls",""
"2133",2227.627,2231.117,3.49,"R1","Touching","Distance","R4,Pen Walls",""
"2134",2230.892,2231.638,0.746,"R3","Touching","Distance","Pen Walls","Ferret put back into playpen"
"2135",2231.639,2232.138,0.499,"R3","Touching","Distance","R4",""
"2136",2231.786,2239.284,7.498,"R2","Q2","Location","",""
"2137",2232.139,2234.139,2,"R3","Touching","Distance","Donor,Pen Walls",""
"2138",2232.363,2235.145,2.782,"R4","Touching","Distance","Pen Walls",""
"2139",2232.609,2247.367,14.758,"R1","Touching","Distance","R3",""
"2140",2232.859,2375.158,142.299,"R1","Touching","Distance","Plush",""
"2141",2232.86,2234.617,1.757,"R1","Touching","Distance","R4",""
"2142",2234.14,2237.638,3.498,"R3","Touching","Distance","Pen Walls",""
"2143",2234.618,2236.117,1.499,"R1","Touching","Distance","R3,R4,Pen Walls",""
"2144",2236.118,2238.116,1.998,"R1","Touching","Distance","R3,R4",""
"2145",2237.639,2238.14,0.501,"R3","Touching","Distance","Plush",""
"2146",2238.117,2241.617,3.5,"R1","Touching","Distance","Pen Walls",""
"2147",2238.147,2241.647,3.5,"R4","Touching","Distance","Pen Walls",""
"2148",2239.285,2245.789,6.504,"R2","Q1","Location","",""
"2149",2239.349,2239.847,0.498,"R2","Touching","Distance","Plush",""
"2150",2239.646,2241.646,2,"R4","Touching","Distance","R1,Pen Walls",""
"2151",2241.14,2242.888,1.748,"R3","Q0","Location","",""
"2152",2241.618,2242.367,0.749,"R1","Touching","Distance","Donor",""
"2153",2241.85,2318.972,77.122,"R2","Touching","Distance","R1",""
"2154",2242.368,2247.366,4.998,"R1","Touching","Distance","Pen Walls",""
"2155",2242.608,2243.356,0.748,"Donor","Touching","Distance","Pen Walls",""
"2156",2242.609,2243.355,0.746,"Donor","Touching","Distance","R1",""
"2157",2242.889,2276.856,33.967,"R3","Q1","Location","",""
"2158",2244.143,2245.641,1.498,"R3","Touching","Distance","R2",""
"2159",2244.345,2253.355,9.01,"R2","Touching","Distance","Donor",""
"2160",2245.79,2255.037,9.247,"R2","Q2","Location","",""
"2161",2246.66,2259.908,13.248,"R4","Dig","Interaction","Pen Walls",""
"2162",2247.388,2249.641,2.253,"R3","Touching","Distance","Donor",""
"2163",2249.608,2259.105,9.497,"Donor","Touching","Distance","Pen Walls",""
"2164",2249.609,2253.104,3.495,"Donor","Touching","Distance","R3",""
"2165",2249.642,2255.143,5.501,"R3","Touching","Distance","R4,Pen Walls",""
"2166",2250.361,2396.666,146.305,"R1","Touching","Distance","R3",""
"2167",2253.105,2254.105,1,"Donor","Touching","Distance","R2",""
"2168",2253.161,2256.164,3.003,"R1","Touching","Distance","R3,R4,Pen Walls",""
"2169",2253.354,2288.852,35.498,"R2","Touching","Distance","Pen Walls",""
"2170",2254.111,2292.352,38.241,"R2","Touching","Distance","Donor",""
"2171",2255.038,2316.538,61.5,"R2","Q1","Location","",""
"2172",2255.415,2257.414,1.999,"Donor","Q2","Location","",""
"2173",2256.165,2258.164,1.999,"R1","Touching","Distance","R3,R4",""
"2174",2256.897,2273.145,16.248,"R3","Touching","Distance","Pen Walls",""
"2175",2257.607,2265.421,7.814,"Donor","Q1","Location","",""
"2176",2257.607,2281.855,24.248,"R2","Touching","Distance","R4",""
"2177",2257.608,2259.108,1.5,"R2","Touching","Distance","R2,R3,R4",""
"2178",2258.165,2263.41,5.245,"R1","Touching","Distance","Pen Walls",""
"2179",2259.109,2262.099,2.99,"R2","Touching","Distance","R3",""
"2180",2259.908,2294.933,35.025,"R4","Touching","Distance","Pen Walls",""
"2181",2261.168,2272.425,11.257,"Donor","Touching","Distance","Pen Walls",""
"2182",2263.099,2265.098,1.999,"R2","Touching","Distance","R3",""
"2183",2265.099,2265.599,0.5,"R2","Touching","Distance","R2",""
"2184",2265.422,2286.172,20.75,"Donor","Q2","Location","",""
"2185",2265.6,2266.346,0.746,"R2","Touching","Distance","R3",""
"2186",2266.347,2267.846,1.499,"R2","Touching","Distance","R2",""
"2187",2266.663,2268.411,1.748,"R1","Touching","Distance","R3,Pen Walls",""
"2188",2267.847,2269.347,1.5,"R2","Touching","Distance","R3",""
"2189",2268.412,2268.916,0.504,"R1","Touching","Distance","Pen Walls",""
"2190",2268.917,2269.916,0.999,"R1","Touching","Distance","R2,Pen Walls",""
"2191",2269.348,2273.094,3.746,"R2","Touching","Distance","R3,Pen Walls",""
"2192",2269.917,2273.165,3.248,"R1","Touching","Distance","Pen Walls",""
"2193",2273.095,2277.349,4.254,"R2","Touching","Distance","R3",""
"2194",2273.166,2277.411,4.245,"R1","Touching","Distance","R2",""
"2195",2275.184,2287.434,12.25,"Donor","Touching","Distance","Pen Walls",""
"2196",2277.412,2291.164,13.752,"R1","Touching","Distance","R2,Pen Walls",""
"2197",2283.103,2294.608,11.505,"R2","Touching","Distance","R4",""
"2198",2286.173,2329.476,43.303,"Donor","Q1","Location","",""
"2199",2287.109,2288.851,1.742,"R2","Touching","Distance","R2",""
"2200",2289.605,2296.853,7.248,"R2","Touching","Distance","Pen Walls",""
"2201",2289.606,2292.351,2.745,"R2","Touching","Distance","R2",""
"2202",2290.432,2291.433,1.001,"Donor","Touching","Distance","Pen Walls",""
"2203",2290.433,2291.432,0.999,"Donor","Touching","Distance","R1",""
"2204",2291.165,2295.164,3.999,"R1","Touching","Distance","Donor,R2,Pen Walls",""
"2205",2294.607,2302.352,7.745,"R2","Touching","Distance","Donor",""
"2206",2294.685,2422.457,127.772,"R4","Q1","Location","","Ferret returned to playpen"
"2207",2295.165,2300.158,4.993,"R1","Touching","Distance","Donor,R2,R4,Pen Walls",""
"2208",2295.18,2308.456,13.276,"Donor","Touching","Distance","Pen Walls",""
"2209",2296.852,2311.47,14.618,"R2","Touching","Distance","R4",""
"2210",2298.177,2301.186,3.009,"R4","Touching","Distance","Pen Walls",""
"2211",2298.178,2301.185,3.007,"R4","Touching","Distance","R2,Pen Walls",""
"2212",2300.098,2303.849,3.751,"R2","Touching","Distance","Pen Walls",""
"2213",2300.159,2306.662,6.503,"R1","Touching","Distance","Pen Walls",""
"2214",2300.349,2302.351,2.002,"R2","Touching","Distance","R2",""
"2215",2303.848,2431.29,127.442,"R2","Touching","Distance","Donor",""
"2216",2306.663,2308.91,2.247,"R1","Touching","Distance","Donor,R2",""
"2217",2307.454,2308.455,1.001,"Donor","Touching","Distance","R4",""
"2218",2307.688,2309.421,1.733,"R4","Touching","Distance","Pen Walls",""
"2219",2308.911,2311.66,2.749,"R1","Touching","Distance","Pen Walls",""
"2220",2309.599,2312.22,2.621,"R2","Touching","Distance","Pen Walls",""
"2221",2311.661,2315.16,3.499,"R1","Touching","Distance","R2,R4,Pen Walls",""
"2222",2311.706,2316.453,4.747,"Donor","Touching","Distance","Pen Walls",""
"2223",2312.219,2312.726,0.507,"R2","Touching","Distance","R4",""
"2224",2312.669,2321.471,8.802,"R4","Touching","Distance","Pen Walls",""
"2225",2312.67,2315.209,2.539,"R4","Touching","Distance","R1,R2,Pen Walls",""
"2226",2312.725,2320.472,7.747,"R2","Touching","Distance","Pen Walls",""
"2227",2315.161,2317.911,2.75,"R1","Touching","Distance","Donor,Pen Walls",""
"2228",2315.456,2316.452,0.996,"Donor","Touching","Distance","R1",""
"2229",2315.978,2319.228,3.25,"R2","Touching","Distance","R4",""
"2230",2316.539,2319.787,3.248,"R2","Q2","Location","",""
"2231",2317.473,2321.47,3.997,"R4","Touching","Distance","Donor,Pen Walls",""
"2232",2317.912,2323.665,5.753,"R1","Touching","Distance","R2,R4,Pen Walls",""
"2233",2319.227,2353.728,34.501,"R2","Touching","Distance","R1",""
"2234",2319.788,2322.781,2.993,"R2","Q1","Location","",""
"2235",2320.471,2320.729,0.258,"R2","Touching","Distance","R4",""
"2236",2320.728,2323.474,2.746,"R2","Touching","Distance","Pen Walls",""
"2237",2323.452,2344.453,21.001,"Donor","Touching","Distance","Pen Walls",""
"2238",2323.473,2328.976,5.503,"R2","Touching","Distance","R4",""
"2239",2323.666,2326.413,2.747,"R1","Touching","Distance","Pen Walls",""
"2240",2325.725,2347.212,21.487,"R4","Dig","Interaction","Pen Walls",""
"2241",2326.414,2328.913,2.499,"R1","Touching","Distance","R2",""
"2242",2326.539,2339.288,12.749,"R2","Q1","Location","",""
"2243",2328.975,2331.474,2.499,"R2","Touching","Distance","Pen Walls",""
"2244",2329.477,2334.225,4.748,"Donor","Q2","Location","",""
"2245",2331.207,2387.254,56.047,"Donor","Touching","Distance","Robot",""
"2246",2331.473,2345.47,13.997,"R2","Touching","Distance","R4",""
"2247",2334.226,2337.983,3.757,"Donor","Q0","Location","",""
"2248",2335.476,2341.226,5.75,"R2","Touching","Distance","Pen Walls",""
"2249",2335.667,2341.416,5.749,"R1","Touching","Distance","Pen Walls",""
"2250",2337.984,2351.947,13.963,"Donor","Q1","Location","",""
"2251",2339.289,2342.037,2.748,"R2","Q2","Location","",""
"2252",2341.417,2344.665,3.248,"R1","Touching","Distance","R4,Pen Walls",""
"2253",2342.038,2344.536,2.498,"R2","Q1","Location","",""
"2254",2344.537,2347.785,3.248,"R2","Q0","Location","",""
"2255",2344.666,2347.161,2.495,"R1","Touching","Distance","Donor,R4,Pen Walls",""
"2256",2345.469,2346.228,0.759,"R2","Touching","Distance","Pen Walls",""
"2257",2346.006,2373.254,27.248,"Donor","Touching","Distance","Pen Walls",""
"2258",2346.227,2349.73,3.503,"R2","Touching","Distance","R4",""
"2259",2347.162,2353.909,6.747,"R1","Touching","Distance","Pen Walls",""
"2260",2347.786,2360.286,12.5,"R2","Q1","Location","",""
"2261",2349.729,2351.725,1.996,"R2","Touching","Distance","Pen Walls",""
"2262",2351.724,2352.727,1.003,"R2","Touching","Distance","R4",""
"2263",2351.948,2359.772,7.824,"Donor","Q0","Location","",""
"2264",2352.726,2355.228,2.502,"R2","Touching","Distance","Pen Walls",""
"2265",2353.225,2355.725,2.5,"R4","Touching","Distance","Pen Walls",""
"2266",2353.727,2356.475,2.748,"R2","Touching","Distance","R4",""
"2267",2353.91,2357.165,3.255,"R1","Touching","Distance","R2,Pen Walls",""
"2268",2355.227,2524.394,169.167,"R2","Touching","Distance","R1",""
"2269",2356.474,2358.728,2.254,"R2","Touching","Distance","Pen Walls",""
"2270",2357.166,2359.665,2.499,"R1","Touching","Distance","R2,R4,Pen Walls",""
"2271",2358.727,2445.598,86.871,"R2","Touching","Distance","R4",""
"2272",2359.005,2360.007,1.002,"Donor","Touching","Distance","Cups",""
"2273",2359.666,2361.665,1.999,"R1","Touching","Distance","R4,Pen Walls",""
"2274",2359.773,2368.766,8.993,"Donor","Q2","Location","",""
"2275",2360.287,2362.788,2.501,"R2","Q0","Location","",""
"2276",2361.477,2364.224,2.747,"R2","Touching","Distance","Pen Walls",""
"2277",2361.666,2362.167,0.501,"R1","Touching","Distance","R2",""
"2278",2362.168,2364.167,1.999,"R1","Touching","Distance","R2,R3,Pen Walls",""
"2279",2362.225,2364.223,1.998,"R2","Touching","Distance","R1,R4",""
"2280",2362.789,2365.536,2.747,"R2","Q1","Location","",""
"2281",2364.168,2366.168,2,"R1","Touching","Distance","Pen Walls",""
"2282",2365.537,2371.536,5.999,"R2","Q0","Location","",""
"2283",2365.724,2372.229,6.505,"R2","Touching","Distance","Pen Walls",""
"2284",2367.471,2388.224,20.753,"R4","Dig","Interaction","Pen Walls",""
"2285",2368.767,2369.515,0.748,"Donor","Q0","Location","",""
"2286",2369.516,2377.016,7.5,"Donor","Q3","Location","",""
"2287",2371.537,2387.034,15.497,"R2","Q1","Location","",""
"2288",2375.225,2376.228,1.003,"R2","Touching","Distance","Pen Walls",""
"2289",2377.007,2418.258,41.251,"Donor","Touching","Distance","Pen Walls",""
"2290",2377.017,2380.264,3.247,"Donor","Q2","Location","",""
"2291",2377.676,2378.677,1.001,"R1","Bite/Chew","Interaction","Plush",""
"2292",2377.736,2378.739,1.003,"R2","Touching","Distance","Pen Walls",""
"2293",2377.737,2378.738,1.001,"R2","Touching","Distance","R4,Pen Walls",""
"2294",2379.742,2392.974,13.232,"R2","Touching","Distance","Pen Walls",""
"2295",2379.743,2385.225,5.482,"R2","Touching","Distance","R4,Pen Walls",""
"2296",2380.265,2383.759,3.494,"Donor","Q3","Location","",""
"2297",2380.917,2482.912,101.995,"R1","Touching","Distance","Plush",""
"2298",2383.76,2387.768,4.008,"Donor","Q1","Location","",""
"2299",2386.165,2395.168,9.003,"R1","Touching","Distance","Robot",""
"2300",2387.035,2391.538,4.503,"R2","Q2","Location","",""
"2301",2387.769,2391.765,3.996,"Donor","Q3","Location","",""
"2302",2388.255,2532.652,144.397,"Donor","Touching","Distance","Robot",""
"2303",2391.539,2430.037,38.498,"R2","Q1","Location","",""
"2304",2391.766,2409.518,17.752,"Donor","Q2","Location","",""
"2305",2392.973,2394.306,1.333,"R2","Touching","Distance","Robot",""
"2306",2393.221,2411.213,17.992,"R4","Dig","Interaction","Pen Walls",""
"2307",2394.304,2399.823,5.519,"R3","Q2","Location","","Ferret placed back in playpen "
"2308",2394.305,2408.555,14.25,"R2","Touching","Distance","Pen Walls",""
"2309",2398.666,2459.664,60.998,"R1","Touching","Distance","R3",""
"2310",2399.824,2402.301,2.477,"R3","Q0","Location","",""
"2311",2400.416,2401.414,0.998,"R1","Touching","Distance","Ball",""
"2312",2402.302,2435.327,33.025,"R3","Q1","Location","",""
"2313",2403.806,2418.302,14.496,"R3","Touching","Distance","Pen Walls",""
"2314",2406.174,2409.676,3.502,"R1","Touching","Distance","Pen Walls",""
"2315",2408.554,2410.802,2.248,"R2","Touching","Distance","Robot",""
"2316",2409.305,2416.306,7.001,"R2","Touching","Distance","Pen Walls",""
"2317",2409.519,2422.265,12.746,"Donor","Q3","Location","",""
"2318",2410.926,2412.176,1.25,"R1","Touching","Distance","Robot",""
"2319",2411.212,2412.222,1.01,"R4","Touching","Distance","Pen Walls",""
"2320",2411.213,2412.221,1.008,"R4","Touching","Distance","R3",""
"2321",2411.305,2505.635,94.33,"R2","Touching","Distance","Robot",""
"2322",2416.664,2417.664,1,"R1","Touching","Distance","Pen Walls",""
"2323",2417.307,2424.306,6.999,"R2","Touching","Distance","Pen Walls",""
"2324",2420.004,2495.368,75.364,"Donor","Touching","Distance","Pen Walls",""
"2325",2421.164,2426.922,5.758,"R1","Touching","Distance","Pen Walls",""
"2326",2421.72,2424.462,2.742,"R4","Touching","Distance","Pen Walls",""
"2327",2422.266,2428.018,5.752,"Donor","Q2","Location","",""
"2328",2422.458,2428.469,6.011,"R4","Q0","Location","",""
"2329",2424.167,2426.667,2.5,"R1","Dig","Interaction","Pen Walls",""
"2330",2424.462,2426.972,2.51,"R4","Dig","Interaction","Pen Walls",""
"2331",2424.823,2431.077,6.254,"R3","Dig","Interaction","Pen Walls",""
"2332",2424.823,2431.077,6.254,"R3","Touching","Distance","Pen Walls",""
"2333",2426.805,2430.553,3.748,"R2","Touching","Distance","Pen Walls",""
"2334",2426.972,2445.224,18.252,"R4","Touching","Distance","Pen Walls",""
"2335",2428.019,2441.266,13.247,"Donor","Q1","Location","",""
"2336",2428.167,2429.911,1.744,"R1","Touching","Distance","Donor",""
"2337",2428.47,2437.472,9.002,"R4","Q1","Location","",""
"2338",2428.833,2448.09,19.257,"R1","Q2","Location","",""
"2339",2428.834,2448.089,19.255,"R1","Q1","Location","",""
"2340",2429.804,2430.552,0.748,"R2","Touching","Distance","R3",""
"2341",2429.912,2434.662,4.75,"R1","Touching","Distance","Pen Walls",""
"2342",2430.038,2444.29,14.252,"R2","Q2","Location","",""
"2343",2430.804,2444.096,13.292,"R2","Touching","Distance","Pen Walls",""
"2344",2432.077,2434.076,1.999,"R3","Touching","Distance","Robot",""
"2345",2432.597,2482.384,49.787,"R2","Touching","Distance","Donor",""
"2346",2435.328,2438.823,3.495,"R3","Q2","Location","",""
"2347",2436.222,2437.473,1.251,"R4","Touching","Distance","Robot",""
"2348",2437.473,2439.222,1.749,"R4","Q3","Location","",""
"2349",2438.824,2451.324,12.5,"R3","Q1","Location","",""
"2350",2439.223,2445.223,6,"R4","Q2","Location","",""
"2351",2441.91,2443.41,1.5,"R1","Touching","Distance","Donor",""
"2352",2444.291,2452.535,8.244,"R2","Q1","Location","",""
"2353",2444.41,2445.658,1.248,"R1","Touching","Distance","Pen Walls",""
"2354",2445.224,2464.585,19.361,"R4","Q1","Location","",""
"2355",2445.597,2448.346,2.749,"R2","Touching","Distance","Pen Walls",""
"2356",2445.659,2446.409,0.75,"R1","Touching","Distance","R4",""
"2357",2446.343,2606.239,159.896,"R2","Touching","Distance","R4",""
"2358",2447.324,2479.824,32.5,"R3","Touching","Distance","Pen Walls",""
"2359",2448.411,2450.916,2.505,"R1","Touching","Distance","R3,Pen Walls",""
"2360",2449.226,2451.725,2.499,"R4","Touching","Distance","Pen Walls",""
"2361",2450.094,2457.355,7.261,"R2","Touching","Distance","Pen Walls",""
"2362",2450.764,2467.518,16.754,"Donor","Q1","Location","",""
"2363",2451.325,2459.076,7.751,"R3","Q2","Location","",""
"2364",2451.605,2452.36,0.755,"R2","Touching","Distance","R3",""
"2365",2452.536,2456.786,4.25,"R2","Q2","Location","",""
"2366",2453.334,2455.337,2.003,"R1","Q2","Location","",""
"2367",2453.335,2455.336,2.001,"R1","Q3","Location","",""
"2368",2454.365,2458.366,4.001,"Donor","Touching","Distance","Cups",""
"2369",2455.473,2462.474,7.001,"R4","Dig","Interaction","Pen Walls",""
"2370",2456.787,2460.541,3.754,"R2","Q3","Location","",""
"2371",2457.834,2540.683,82.849,"R1","Q2","Location","",""
"2372",2457.835,2477.083,19.248,"R1","Q1","Location","",""
"2373",2457.913,2459.663,1.75,"R1","Touching","Distance","Pen Walls",""
"2374",2458.355,2476.866,18.511,"R2","Touching","Distance","Pen Walls",""
"2375",2459.077,2480.574,21.497,"R3","Q1","Location","",""
"2376",2460.542,2473.03,12.488,"R2","Q0","Location","",""
"2377",2460.663,2473.161,12.498,"R1","Touching","Distance","R3",""
"2378",2460.664,2471.162,10.498,"R1","Touching","Distance","Pen Walls",""
"2379",2460.868,2465.877,5.009,"Donor","Touching","Distance","Cups",""
"2380",2462.473,2466.627,4.154,"R4","Touching","Distance","Pen Walls",""
"2381",2462.474,2463.724,1.25,"R4","Touching","Distance","R3",""
"2382",2464.077,2474.075,9.998,"R3","Dig","Interaction","Pen Walls",""
"2383",2464.586,2493.887,29.301,"R4","Q0","Location","",""
"2384",2465.166,2468.412,3.246,"R1","Dig","Interaction","Pen Walls",""
"2385",2465.866,2489.636,23.77,"R2","Touching","Distance","Cat Tower Toy",""
"2386",2467.519,2474.516,6.997,"Donor","Q0","Location","",""
"2387",2468.387,2533.384,64.997,"R4","Touching","Distance","Pen Walls",""
"2388",2468.388,2470.386,1.998,"R4","Touching","Distance","R2,Pen Walls",""
"2389",2472.12,2472.613,0.493,"Donor","Touching","Distance","R2",""
"2390",2472.613,2476.866,4.253,"Donor","Chase","Interaction","R2",""
"2391",2472.866,2473.868,1.002,"R2","Touching","Distance","Plush",""
"2392",2472.887,2484.384,11.497,"R4","Touching","Distance","Cat Tower Toy",""
"2393",2473.031,2489.291,16.26,"R2","Q1","Location","",""
"2394",2473.415,2537.162,63.747,"R1","Touching","Distance","R3",""
"2395",2473.416,2474.911,1.495,"R1","Touching","Distance","Pen Walls",""
"2396",2474.517,2485.264,10.747,"Donor","Q1","Location","",""
"2397",2477.387,2485.141,7.754,"R1","Q0","Location","",""
"2398",2477.387,2487.384,9.997,"R2","Touching","Distance","Pen Walls",""
"2399",2477.388,2478.138,0.75,"R2","Touching","Distance","R3",""
"2400",2477.575,2479.077,1.502,"R3","Dig","Interaction","Pen Walls",""
"2401",2478.887,2479.638,0.751,"R2","Touching","Distance","Plush",""
"2402",2480.575,2481.824,1.249,"R3","Q0","Location","",""
"2403",2481.825,2483.074,1.249,"R3","Q3","Location","",""
"2404",2483.075,2486.324,3.249,"R3","Q2","Location","",""
"2405",2483.386,2542.895,59.509,"R2","Touching","Distance","Donor",""
"2406",2483.667,2494.167,10.5,"R1","Touching","Distance","Plush",""
"2407",2484.364,2699.654,215.29,"Donor","Touching","Distance","Plush",""
"2408",2485.142,2497.641,12.499,"R1","Q1","Location","",""
"2409",2485.265,2491.018,5.753,"Donor","Q0","Location","",""
"2410",2485.917,2488.668,2.751,"R1","Touching","Distance","Pen Walls",""
"2411",2486.325,2511.576,25.251,"R3","Q1","Location","",""
