"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"1182",2204.065,2252.568,48.503,"Donor","Q2","Location","",""
"1183",2204.066,2210.066,6,"Donor","Q1","Location","",""
"1184",2204.345,2207.34,2.995,"R1","Q3","Location","",""
"1185",2205.093,2206.845,1.752,"R1","Touching","Distance","Keys",""
"1186",2207.341,2215.169,7.828,"R1","Q0","Location","",""
"1187",2209.319,2210.567,1.248,"Donor","Touching","Distance","Plush",""
"1188",2210.067,2217.567,7.5,"Donor","Q0","Location","",""
"1189",2211.336,2213.59,2.254,"R2","Touching","Distance","Plush",""
"1190",2212.321,2213.569,1.248,"Donor","Touching","Distance","Pen Walls",""
"1191",2213.57,2216.565,2.995,"Donor","Touching","Distance","R2",""
"1192",2215.17,2376.3,161.13,"R1","Q1","Location","",""
"1193",2216.631,2219.636,3.005,"R1","Touching","Distance","Plush",""
"1194",2217.568,2252.567,34.999,"Donor","Q1","Location","",""
"1195",2220.069,2222.067,1.998,"Donor","Touching","Distance","R4,Pen Walls",""
"1196",2220.54,2221.787,1.247,"R4","Touching","Distance","Donor,Pen Walls",""
"1197",2221.788,2228.285,6.497,"R4","Touching","Distance","Donor,R1,Pen Walls",""
"1198",2222.068,2228.068,6,"Donor","Touching","Distance","R1,R4,Pen Walls",""
"1199",2222.164,2229.912,7.748,"R1","Touching","Distance","Donor,R4,Pen Walls",""
"1200",2228.069,2231.315,3.246,"Donor","Touching","Distance","Pen Walls",""
"1201",2228.286,2229.58,1.294,"R4","Touching","Distance","R1,Pen Walls",""
"1202",2231.316,2232.066,0.75,"Donor","Touching","Distance","R3,Pen Walls",""
"1203",2232.067,2233.814,1.747,"Donor","Touching","Distance","R3,R4,Pen Walls",""
"1204",2232.067,2233.808,1.741,"R4","Touching","Distance","Donor,R3,Pen Walls",""
"1205",2233.649,2236.398,2.749,"R1","Touching","Distance","Donor,R3,R4,Pen Walls",""
"1206",2233.809,2235.564,1.755,"R4","Touching","Distance","R1,Pen Walls",""
"1207",2233.815,2237.817,4.002,"Donor","Touching","Distance","R1,R3,R4,Pen Walls",""
"1208",2234.39,2235.889,1.499,"R3","Touching","Distance","Pen Walls",""
"1209",2235.565,2240.815,5.25,"R4","Touching","Distance","R3,Pen Walls",""
"1210",2235.89,2237.155,1.265,"R3","Touching","Distance","R4,Pen Walls",""
"1211",2237.156,2238.143,0.987,"R3","Touching","Distance","Donor,Pen Walls",""
"1212",2237.818,2248.317,10.499,"Donor","Touching","Distance","R1,R4,Pen Walls",""
"1213",2238.144,2240.15,2.006,"R3","Touching","Distance","R1,Pen Walls",""
"1214",2238.197,2241.901,3.704,"R1","Touching","Distance","Donor",""
"1215",2240.816,2242.09,1.274,"R4","Touching","Distance","Pen Walls",""
"1216",2241.641,2243.652,2.011,"R3","Touching","Distance","R1,Pen Walls",""
"1217",2241.902,2245.649,3.747,"R1","Touching","Distance","Donor,R2,R4,Pen Walls",""
"1218",2242.091,2243.563,1.472,"R4","Touching","Distance","R1,R2,Pen Walls",""
"1219",2242.585,2243.845,1.26,"R2","Touching","Distance","R1,R4",""
"1220",2243.564,2244.826,1.262,"R4","Touching","Distance","Pen Walls",""
"1221",2243.653,2248.641,4.988,"R3","Touching","Distance","Pen Walls",""
"1222",2244.827,2246.065,1.238,"R4","Touching","Distance","R1,Pen Walls",""
"1223",2246.066,2250.812,4.746,"R4","Touching","Distance","Pen Walls",""
"1224",2247.149,2252.653,5.504,"R1","Touching","Distance","Donor,R3,R4",""
"1225",2248.318,2252.069,3.751,"Donor","Touching","Distance","R1,R3,R4",""
"1226",2248.642,2250.883,2.241,"R3","Touching","Distance","Donor,R4,Pen Walls",""
"1227",2250.813,2252.318,1.505,"R4","Touching","Distance","R3,Pen Walls",""
"1228",2250.884,2253.887,3.003,"R3","Touching","Distance","R4,Pen Walls",""
"1229",2252.319,2254.315,1.996,"R4","Touching","Distance","R1,R3,Pen Walls",""
"1230",2252.654,2255.655,3.001,"R1","Touching","Distance","R3,R4,Pen Walls",""
"1231",2253.07,2254.313,1.243,"Donor","Touching","Distance","R2",""
"1232",2253.414,2254.185,0.771,"R2","Touching","Distance","Donor",""
"1233",2254.316,2296.787,42.471,"R4","Touching","Distance","None","Ferrett escapes playpen"
"1234",2255.656,2257.155,1.499,"R1","Touching","Distance","R2,R4,Pen Walls",""
"1235",2255.939,2257.426,1.487,"R2","Touching","Distance","R4,Pen Walls",""
"1236",2256.403,2257.637,1.234,"R3","Touching","Distance","Pen Walls",""
"1237",2256.569,2265.069,8.5,"Donor","Q2","Location","",""
"1238",2256.57,2265.068,8.498,"Donor","Q1","Location","",""
"1239",2257.156,2265.154,7.998,"R1","Touching","Distance","R2,R3,R4,Pen Walls",""
"1240",2257.427,2258.187,0.76,"R2","Touching","Distance","R3,R4,Pen Walls",""
"1241",2257.638,2259.161,1.523,"R3","Touching","Distance","R2,Pen Walls",""
"1242",2258.188,2259.189,1.001,"R2","Touching","Distance","R1,R3,R4,Pen Walls",""
"1243",2259.07,2260.815,1.745,"Donor","Touching","Distance","Pen Walls",""
"1244",2259.162,2260.143,0.981,"R3","Touching","Distance","R1,Pen Walls",""
"1245",2262.644,2264.646,2.002,"R3","Touching","Distance","Pen Walls",""
"1246",2264.188,2264.942,0.754,"R2","Touching","Distance","R3",""
"1247",2264.943,2271.441,6.498,"R2","Touching","Distance","R1,R3",""
"1248",2265.155,2270.903,5.748,"R1","Touching","Distance","R2,R3,Pen Walls",""
"1249",2265.953,2269.72,3.767,"R3","Touching","Distance","R1,R2,Pen Walls",""
"1250",2269.062,2270.068,1.006,"Donor","Touching","Distance","Ball",""
"1251",2270.749,2396.958,126.209,"R3","Touching","Distance","None","Ferrett fully escapes playpen"
"1252",2271.567,2274.07,2.503,"Donor","Q2","Location","",""
"1253",2271.568,2274.069,2.501,"Donor","Q3","Location","",""
"1254",2273.902,2276.408,2.506,"R1","Touching","Distance","R2",""
"1255",2276.408,2287.158,10.75,"R1","Snuggle","Interaction","R2,R2,R2",""
"1256",2285.311,2361.773,76.462,"Donor","Q2","Location","",""
"1257",2285.312,2331.721,46.409,"Donor","Q1","Location","",""
"1258",2287.198,2295.209,8.011,"Donor","Touching","Distance","R1,R2",""
"1259",2289.155,2295.156,6.001,"R1","Touching","Distance","Donor,R2",""
"1260",2291.43,2294.437,3.007,"R2","Touching","Distance","Donor,R1",""
"1261",2295.157,2308.402,13.245,"R1","Touching","Distance","Donor,R2,R4",""
"1262",2295.684,2297.183,1.499,"R2","Touching","Distance","R4,Pen Walls",""
"1263",2296.788,2297.289,0.501,"R4","Touching","Distance","R2,Pen Walls",""
"1264",2297.184,2298.685,1.501,"R2","Touching","Distance","Pen Walls",""
"1265",2297.29,2298.537,1.247,"R4","Touching","Distance","R1,Pen Walls",""
"1266",2297.704,2315.968,18.264,"Donor","Touching","Distance","R1,R2,R4,Pen Walls",""
"1267",2298.538,2305.533,6.995,"R4","Touching","Distance","Donor,R1,R2,Pen Walls",""
"1268",2298.686,2303.674,4.988,"R2","Touching","Distance","Donor,R1,R4",""
"1269",2303.675,2305.179,1.504,"R2","Touching","Distance","Donor,Pen Walls",""
"1270",2305.18,2306.932,1.752,"R2","Touching","Distance","Donor,R4,Pen Walls",""
"1271",2306.933,2311.182,4.249,"R2","Touching","Distance","Donor,R1,Pen Walls",""
"1272",2307.302,2308.066,0.764,"R4","Touching","Distance","Donor,Pen Walls",""
"1273",2308.403,2311.401,2.998,"R1","Touching","Distance","Donor,R2",""
"1274",2309.223,2311.723,2.5,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1275",2310.561,2315.338,4.777,"R4","Touching","Distance","R1,R2,Pen Walls",""
"1276",2311.183,2315.427,4.244,"R2","Touching","Distance","R1,R4,Pen Walls",""
"1277",2311.402,2315.652,4.25,"R1","Touching","Distance","R2,R4,Pen Walls",""
"1278",2315.653,2317.151,1.498,"R1","Touching","Distance","Donor,R2,R4,Pen Walls",""
"1279",2315.969,2317.72,1.751,"Donor","Touching","Distance","R1,Pen Walls",""
"1280",2317.152,2320.15,2.998,"R1","Touching","Distance","Donor,R4,Pen Walls",""
"1281",2317.311,2320.052,2.741,"R4","Touching","Distance","Donor,R1,Pen Walls",""
"1282",2317.721,2321.471,3.75,"Donor","Touching","Distance","R1,R4,Pen Walls",""
"1283",2320.053,2321.072,1.019,"R4","Touching","Distance","Pen Walls",""
"1284",2320.151,2323.654,3.503,"R1","Touching","Distance","Donor,R2,R4,Pen Walls",""
"1285",2320.44,2328.19,7.75,"R2","Touching","Distance","R1,R4,Pen Walls",""
"1286",2321.073,2323.064,1.991,"R4","Touching","Distance","Donor,R1,R2,Pen Walls",""
"1287",2323.065,2332.06,8.995,"R4","Touching","Distance","R1,R2,Pen Walls",""
"1288",2323.655,2332.152,8.497,"R1","Touching","Distance","R2,R4,Pen Walls",""
"1289",2328.191,2333.428,5.237,"R2","Touching","Distance","R4,Pen Walls",""
"1290",2329.722,2331.722,2,"Donor","Touching","Distance","Robot",""
"1291",2331.722,2337.741,6.019,"Donor","Q0","Location","",""
"1292",2332.061,2333.809,1.748,"R4","Touching","Distance","R2,Pen Walls",""
"1293",2333.81,2341.066,7.256,"R4","Touching","Distance","Pen Walls",""
"1294",2337.742,2351.508,13.766,"Donor","Q1","Location","",""
"1295",2340.898,2342.4,1.502,"R1","Touching","Distance","R4,Pen Walls",""
"1296",2341.067,2345.056,3.989,"R4","Touching","Distance","R1,Pen Walls",""
"1297",2343.786,2348.793,5.007,"R1","Touching","Distance","Donor,R4,Pen Walls",""
"1298",2344.723,2349.221,4.498,"Donor","Touching","Distance","R1,R4,Pen Walls",""
"1299",2345.057,2346.821,1.764,"R4","Touching","Distance","Donor,R1,Pen Walls",""
"1300",2348.082,2352.557,4.475,"R4","Touching","Distance","Pen Walls",""
"1301",2348.435,2350.431,1.996,"R2","Touching","Distance","R4",""
"1302",2348.794,2351.286,2.492,"R1","Touching","Distance","Donor,R2,R4,Pen Walls",""
"1303",2350.432,2353.188,2.756,"R2","Touching","Distance","R1,R4",""
"1304",2351.287,2361.033,9.746,"R1","Touching","Distance","R2,R4,Pen Walls",""
"1305",2351.509,2358.766,7.257,"Donor","Q0","Location","",""
"1306",2352.558,2359.813,7.255,"R4","Touching","Distance","R1,R2,Pen Walls",""
"1307",2353.189,2355.685,2.496,"R2","Touching","Distance","R1",""
"1308",2355.023,2356.273,1.25,"Donor","Touching","Distance","Pen Walls",""
"1309",2357.927,2359.425,1.498,"R2","Touching","Distance","R1,R4,Pen Walls",""
"1310",2358.767,2361.772,3.005,"Donor","Q1","Location","",""
"1311",2359.814,2361.804,1.99,"R4","Touching","Distance","R1,Pen Walls",""
"1312",2361.805,2375.058,13.253,"R4","Touching","Distance","Pen Walls",""
"1313",2362.306,2364.307,2.001,"R1","Touching","Distance","R2,R4,Pen Walls",""
"1314",2364.308,2367.304,2.996,"R1","Touching","Distance","R4,Pen Walls",""
"1315",2366.193,2368.174,1.981,"R2","Touching","Distance","Cat Tower Toy",""
"1316",2368.021,2371.023,3.002,"Donor","Q2","Location","",""
"1317",2368.022,2369.519,1.497,"Donor","Q0","Location","",""
"1318",2369.52,2371.022,1.502,"Donor","Q3","Location","",""
"1319",2372.524,2375.019,2.495,"Donor","Q2","Location","",""
"1320",2372.525,2375.018,2.493,"Donor","Q3","Location","",""
"1321",2373.521,2375.019,1.498,"Donor","Touching","Distance","Pen Walls",""
"1322",2373.676,2374.927,1.251,"R2","Touching","Distance","Pen Walls",""
"1323",2374.804,2381.051,6.247,"R1","Touching","Distance","Plush",""
"1324",2374.928,2376.19,1.262,"R2","Touching","Distance","R4,Pen Walls",""
"1325",2375.059,2375.807,0.748,"R4","Touching","Distance","R2,Pen Walls",""
"1326",2375.808,2378.315,2.507,"R4","Touching","Distance","Pen Walls",""
"1327",2376.301,2379.293,2.992,"R1","Q0","Location","",""
"1328",2377.021,2379.022,2.001,"Donor","Touching","Distance","Ball",""
"1329",2377.93,2385.927,7.997,"R2","Touching","Distance","R4,Pen Walls",""
"1330",2378.316,2385.813,7.497,"R4","Touching","Distance","R2,Pen Walls",""
"1331",2379.273,2391.773,12.5,"Donor","Q2","Location","",""
"1332",2379.294,2394.8,15.506,"R1","Q1","Location","",""
"1333",2380.025,2381.018,0.993,"Donor","Q3","Location","",""
"1334",2381.019,2382.769,1.75,"Donor","Q0","Location","",""
"1335",2382.77,2388.272,5.502,"Donor","Q1","Location","",""
"1336",2385.814,2400.561,14.747,"R4","Touching","Distance","Pen Walls",""
"1337",2386.044,2394.801,8.757,"R1","Touching","Distance","Robot",""
"1338",2386.773,2388.022,1.249,"Donor","Touching","Distance","R1",""
"1339",2388.273,2391.772,3.499,"Donor","Q3","Location","",""
"1340",2393.434,2399.423,5.989,"R2","Touching","Distance","Pen Walls",""
"1341",2394.801,2413.047,18.246,"R1","Q2","Location","",""
"1342",2399.424,2403.433,4.009,"R2","Touching","Distance","R4,Pen Walls",""
"1343",2400.562,2402.809,2.247,"R4","Touching","Distance","R2,Pen Walls",""
"1344",2402.52,2403.519,0.999,"Donor","Q2","Location","",""
"1345",2402.521,2403.518,0.997,"Donor","Q1","Location","",""
"1346",2402.81,2413.815,11.005,"R4","Touching","Distance","Pen Walls",""
"1347",2403.434,2409.933,6.499,"R2","Touching","Distance","Pen Walls",""
"1348",2404.225,2405.708,1.483,"R3","Touching","Distance","Pen Walls",""
"1349",2405.709,2407.208,1.499,"R3","Touching","Distance","R2,Pen Walls",""
"1350",2409.266,2421.768,12.502,"Donor","Q2","Location","",""
"1351",2409.267,2421.767,12.5,"Donor","Q3","Location","",""
"1352",2410.269,2411.455,1.186,"R3","Touching","Distance","Pen Walls",""
"1353",2411.791,2413.048,1.257,"R1","Touching","Distance","Robot",""
"1354",2413.048,2414.795,1.747,"R1","Q3","Location","",""
"1355",2413.679,2417.427,3.748,"R2","Touching","Distance","R3,R4,Pen Walls",""
"1356",2413.723,2418.715,4.992,"R3","Touching","Distance","Pen Walls",""
"1357",2413.816,2416.055,2.239,"R4","Touching","Distance","R2,R3,Pen Walls",""
"1358",2414.796,2427.789,12.993,"R1","Q2","Location","",""
"1359",2416.056,2420.282,4.226,"R4","Touching","Distance","Pen Walls",""
"1360",2417.428,2420.182,2.754,"R2","Touching","Distance","R4,Pen Walls",""
"1361",2419.077,2421.834,2.757,"R3","Touching","Distance","R2,Pen Walls",""
"1362",2420.183,2422.186,2.003,"R2","Touching","Distance","R3,R4,Pen Walls",""
"1363",2420.283,2421.042,0.759,"R4","Touching","Distance","R2,R3,Pen Walls",""
"1364",2421.797,2426.542,4.745,"R1","Touching","Distance","Pen Walls",""
"1365",2421.835,2429.106,7.271,"R3","Touching","Distance","Pen Walls",""
"1366",2427.271,2536.646,109.375,"Donor","Q2","Location","",""
"1367",2427.272,2466.884,39.612,"Donor","Q1","Location","",""
"1368",2427.79,2447.038,19.248,"R1","Q1","Location","",""
"1369",2427.79,2429.044,1.254,"R1","Touching","Distance","Donor",""
"1370",2429.045,2430.3,1.255,"R1","Touching","Distance","R3",""
"1371",2429.107,2430.613,1.506,"R3","Touching","Distance","R1,Pen Walls",""
"1372",2430.301,2433.292,2.991,"R1","Touching","Distance","Pen Walls",""
"1373",2432.767,2437.521,4.754,"Donor","Touching","Distance","Pen Walls",""
"1374",2436.195,2441.178,4.983,"R2","Touching","Distance","Pen Walls",""
"1375",2442.018,2446.767,4.749,"Donor","Touching","Distance","R1",""
"1376",2443.022,2446.766,3.744,"Donor","Touching","Distance","R1,R4",""
"1377",2445.045,2446.299,1.254,"R1","Touching","Distance","Donor,R4",""
"1378",2445.679,2447.441,1.762,"R2","Touching","Distance","Pen Walls",""
"1379",2447.039,2450.048,3.009,"R1","Q2","Location","",""
"1380",2448.554,2452.816,4.262,"R4","Touching","Distance","Pen Walls",""
"1381",2449.049,2450.049,1,"R1","Touching","Distance","R3",""
"1382",2450.049,2452.041,1.992,"R1","Q1","Location","",""
"1383",2452.042,2452.797,0.755,"R1","Q0","Location","",""
"1384",2452.798,2453.785,0.987,"R1","Q3","Location","",""
"1385",2453.786,2455.366,1.58,"R1","Q2","Location","",""
"1386",2453.865,2458.613,4.748,"Donor","Touching","Distance","Cups",""
"1387",2455.367,2477.15,21.783,"R1","Q1","Location","",""
"1388",2455.854,2459.592,3.738,"R3","Touching","Distance","Pen Walls",""
"1389",2457.546,2459.8,2.254,"R1","Touching","Distance","R4,Pen Walls",""
"1390",2457.56,2462.064,4.504,"R4","Touching","Distance","Pen Walls",""
"1391",2459.593,2460.365,0.772,"R3","Touching","Distance","R1,Pen Walls",""
"1392",2460.123,2461.382,1.259,"R1","Touching","Distance","R3",""
"1393",2460.366,2464.361,3.995,"R3","Touching","Distance","R4,Pen Walls",""
"1394",2460.369,2465.384,5.015,"Donor","Touching","Distance","Cups",""
"1395",2462.065,2466.317,4.252,"R4","Touching","Distance","R3,Pen Walls",""
"1396",2464.362,2472.856,8.494,"R3","Touching","Distance","Pen Walls",""
"1397",2464.639,2470.894,6.255,"R1","Touching","Distance","Pen Walls",""
"1398",2466.692,2469.927,3.235,"R2","Touching","Distance","R3",""
"1399",2466.885,2473.883,6.998,"Donor","Q0","Location","",""
"1400",2470.384,2472.386,2.002,"Donor","Touching","Distance","R2,Cat Tower Toy",""
"1401",2472.387,2474.635,2.248,"Donor","Touching","Distance","R2",""
"1402",2472.633,2473.388,0.755,"R1","Touching","Distance","R3,Pen Walls",""
"1403",2473.389,2475.147,1.758,"R1","Touching","Distance","Pen Walls",""
"1404",2473.562,2484.813,11.251,"R4","Touching","Distance","Cat Tower Toy",""
"1405",2473.884,2484.896,11.012,"Donor","Q1","Location","",""
"1406",2476.362,2478.359,1.997,"R3","Touching","Distance","Pen Walls",""
"1407",2476.695,2478.675,1.98,"R2","Touching","Distance","Pen Walls",""
"1408",2477.151,2483.393,6.242,"R1","Q0","Location","",""
"1409",2479.9,2481.147,1.247,"R1","Touching","Distance","R4,Cat Tower Toy",""
"1410",2482.398,2483.394,0.996,"R1","Touching","Distance","Plush",""
"1411",2482.898,2484.4,1.502,"Donor","Touching","Distance","Plush",""
"1412",2483.394,2497.402,14.008,"R1","Q1","Location","",""
"1413",2484.897,2491.147,6.25,"Donor","Q0","Location","",""
"1414",2486.397,2488.9,2.503,"Donor","Touching","Distance","Cat Tower Toy",""
"1415",2486.903,2488.647,1.744,"R1","Touching","Distance","R2,R3,Pen Walls",""
"1416",2488.364,2510.863,22.499,"R3","Touching","Distance","Pen Walls",""
"1417",2488.901,2490.9,1.999,"Donor","Touching","Distance","R4,Cat Tower Toy",""
"1418",2489.93,2504.178,14.248,"R2","Touching","Distance","Cat Tower Toy",""
"1419",2491.148,2523.898,32.75,"Donor","Q1","Location","",""
"1420",2493.899,2494.896,0.997,"Donor","Touching","Distance","Pen Walls",""
"1421",2494.148,2497.403,3.255,"R1","Touching","Distance","Plush",""
"1422",2494.897,2497.147,2.25,"Donor","Touching","Distance","R3,Pen Walls",""
"1423",2496.556,2507.063,10.507,"R4","Touching","Distance","Robot",""
"1424",2497.403,2500.402,2.999,"R1","Q0","Location","",""
"1425",2499.142,2522.405,23.263,"R1","Touching","Distance","Cat Tower Toy",""
"1426",2500.403,2517.637,17.234,"R1","Q3","Location","",""
"1427",2503.648,2504.398,0.75,"Donor","Touching","Distance","R4",""
"1428",2505.184,2508.448,3.264,"R2","Touching","Distance","Robot",""
"1429",2512.434,2513.938,1.504,"R2","Touching","Distance","Plush",""
"1430",2513.83,2519.054,5.224,"R4","Touching","Distance","Cat Tower Toy",""
"1431",2515.431,2516.679,1.248,"R2","Touching","Distance","Pen Walls",""
"1432",2517.638,2524.642,7.004,"R1","Q0","Location","",""
"1433",2521.942,2523.685,1.743,"R2","Touching","Distance","Robot",""
"1434",2523.686,2524.688,1.002,"R2","Touching","Distance","Cat Tower Toy",""
"1435",2523.899,2536.645,12.746,"Donor","Q3","Location","",""
"1436",2524.398,2525.394,0.996,"Donor","Touching","Distance","R2",""
"1437",2524.643,2529.455,4.812,"R1","Q3","Location","",""
"1438",2524.643,2526.39,1.747,"R1","Touching","Distance","R2",""
"1439",2524.689,2526.188,1.499,"R2","Touching","Distance","R1",""
"1440",2525.395,2526.64,1.245,"Donor","Touching","Distance","Cat Tower Toy",""
"1441",2525.561,2527.822,2.261,"R4","Touching","Distance","Pen Walls",""
"1442",2526.391,2527.144,0.753,"R1","Touching","Distance","Donor",""
"1443",2526.641,2528.899,2.258,"Donor","Touching","Distance","R1",""
"1444",2527.145,2527.937,0.792,"R1","Touching","Distance","Donor,R3",""
"1445",2527.938,2528.437,0.499,"R1","Touching","Distance","R3",""
"1446",2528.438,2530.458,2.02,"R1","Touching","Distance","Cat Tower Toy",""
"1447",2528.9,2531.396,2.496,"Donor","Touching","Distance","R3",""
"1448",2529.456,2533.472,4.016,"R1","Q0","Location","",""
"1449",2529.574,2530.564,0.99,"R4","Touching","Distance","Plush",""
"1450",2530.459,2532.974,2.515,"R1","Touching","Distance","Cups",""
"1451",2532.649,2536.646,3.997,"Donor","Touching","Distance","Robot",""
"1452",2533.473,2539.964,6.491,"R1","Q1","Location","",""
"1453",2535.973,2539.459,3.486,"R1","Touching","Distance","R3",""
"1454",2537.145,2539.146,2.001,"Donor","Q2","Location","",""
"1455",2537.146,2539.145,1.999,"Donor","Q1","Location","",""
"1456",2537.964,2539.459,1.495,"R1","Snuggle","Interaction","R3,R3,R3",""
"1457",2539.146,2541.395,2.249,"Donor","Touching","Distance","R2",""
"1458",2539.965,2545.963,5.998,"R1","Q2","Location","",""
"1459",2540.44,2542.682,2.242,"R2","Touching","Distance","Pen Walls",""
"1460",2541.394,2559.965,18.571,"Donor","Q2","Location","",""
"1461",2541.395,2552.465,11.07,"Donor","Chase","Interaction","R2",""
"1462",2541.395,2559.964,18.569,"Donor","Q1","Location","",""
"1463",2542.449,2543.198,0.749,"Donor","Touching","Distance","R2",""
"1464",2542.683,2544.438,1.755,"R2","Bite/Chew","Interaction","Donor",""
"1465",2542.683,2544.438,1.755,"R2","Touching","Distance","Donor",""
"1466",2543.961,2545.964,2.003,"R1","Touching","Distance","Robot",""
"1467",2545.461,2546.714,1.253,"Donor","Touching","Distance","R1",""
"1468",2545.964,2548.457,2.493,"R1","Q1","Location","",""
"1469",2547.201,2551.213,4.012,"R1","Touching","Distance","Plush",""
"1470",2547.708,2552.465,4.757,"Donor","Touching","Distance","R2",""
"1471",2548.458,2560.466,12.008,"R1","Q0","Location","",""
"1472",2550.212,2559.965,9.753,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1473",2550.933,2560.191,9.258,"R2","Bite/Chew","Interaction","Donor",""
"1474",2550.933,2560.191,9.258,"R2","Touching","Distance","Donor",""
"1475",2552.561,2554.055,1.494,"R4","Touching","Distance","Pen Walls",""
"1476",2553.462,2559.965,6.503,"Donor","Bite/Chew","Interaction","R2",""
"1477",2556.807,2573.554,16.747,"R4","Touching","Distance","Pen Walls",""
"1478",2556.962,2558.455,1.493,"R1","Touching","Distance","Pen Walls",""
"1479",2559.965,2569.215,9.25,"Donor","Chase","Interaction","R2",""
"1480",2560.36,2567.363,7.003,"R3","Touching","Distance","Pen Walls",""
"1481",2560.467,2562.46,1.993,"R1","Q3","Location","",""
"1482",2560.712,2576.461,15.749,"Donor","Q2","Location","",""
"1483",2560.713,2563.962,3.249,"Donor","Q3","Location","",""
"1484",2561.221,2567.003,5.782,"R2","Touching","Distance","Cat Tower Toy",""
"1485",2561.965,2563.71,1.745,"Donor","Touching","Distance","Cat Tower Toy",""
"1486",2562.461,2564.95,2.489,"R1","Q2","Location","",""
"1487",2563.711,2565.713,2.002,"Donor","Touching","Distance","R2",""
"1488",2563.96,2564.951,0.991,"R1","Touching","Distance","Cups",""
"1489",2563.963,2567.214,3.251,"Donor","Q0","Location","",""
"1490",2564.951,2578.957,14.006,"R1","Q3","Location","",""
"1491",2565.714,2568.711,2.997,"Donor","Touching","Distance","R2,Cat Tower Toy",""
"1492",2567.004,2568.506,1.502,"R2","Touching","Distance","Robot",""
"1493",2567.215,2575.212,7.997,"Donor","Q3","Location","",""
"1494",2567.456,2568.46,1.004,"R1","Touching","Distance","Pen Walls",""
"1495",2567.963,2569.215,1.252,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1496",2568.461,2571.697,3.236,"R1","Touching","Distance","Ball",""
"1497",2568.507,2571.005,2.498,"R2","Touching","Distance","Cat Tower Toy",""
"1498",2568.712,2570.464,1.752,"Donor","Touching","Distance","R2",""
"1499",2570.465,2570.714,0.249,"Donor","Touching","Distance","Cat Tower Toy",""
"1500",2570.715,2573.715,3,"Donor","Touching","Distance","R2",""
"1501",2571.006,2572.528,1.522,"R2","Touching","Distance","Donor,Cat Tower Toy",""
"1502",2572.715,2579.463,6.748,"Donor","Chase","Interaction","R2",""
"1503",2575.46,2576.46,1,"Donor","Q1","Location","",""
"1504",2576.453,2579.955,3.502,"R1","Touching","Distance","Robot",""
"1505",2576.461,2577.465,1.004,"Donor","Touching","Distance","R2",""
"1506",2578.462,2579.462,1,"Donor","Touching","Distance","Robot",""
"1507",2578.732,2581.256,2.524,"R2","Touching","Distance","Robot",""
"1508",2578.958,2581.708,2.75,"R1","Q0","Location","",""
"1509",2579.462,2608.765,29.303,"Donor","Q2","Location","",""
"1510",2579.463,2599.216,19.753,"Donor","Q1","Location","",""
"1511",2579.463,2581.215,1.752,"Donor","Touching","Distance","R1",""
"1512",2579.956,2581.708,1.752,"R1","Touching","Distance","Donor,Robot",""
"1513",2581.216,2582.963,1.747,"Donor","Touching","Distance","R2",""
"1514",2581.709,2638.456,56.747,"R1","Q1","Location","",""
"1515",2581.709,2591.959,10.25,"R1","Touching","Distance","Robot",""
"1516",2582.032,2582.531,0.499,"R2","Touching","Distance","Plush",""
"1517",2582.532,2584.512,1.98,"R2","Touching","Distance","Donor",""
"1518",2582.847,2584.598,1.751,"R3","Touching","Distance","R4",""
"1519",2583.468,2586.464,2.996,"Donor","Touching","Distance","R2",""
"1520",2586.464,2588.464,2,"Donor","Chase","Interaction","R2",""
"1521",2586.96,2591.214,4.254,"Donor","Touching","Distance","R2",""
"1522",2588.024,2599.512,11.488,"R2","Bite/Chew","Interaction","Donor",""
"1523",2588.024,2599.512,11.488,"R2","Touching","Distance","Donor",""
"1524",2588.464,2600.715,12.251,"Donor","Bite/Chew","Interaction","R2",""
"1525",2588.464,2598.718,10.254,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1526",2590.554,2595.312,4.758,"R4","Touching","Distance","Robot",""
"1527",2593.098,2602.362,9.264,"R3","Touching","Distance","Pen Walls",""
"1528",2598.718,2600.715,1.997,"Donor","Touching","Distance","R2",""
"1529",2598.965,2600.461,1.496,"R1","Touching","Distance","Plush",""
"1530",2599.217,2600.714,1.497,"Donor","Q0","Location","",""
"1531",2600.715,2606.464,5.749,"Donor","Q1","Location","",""
"1532",2601.462,2602.714,1.252,"Donor","Touching","Distance","R4",""
"1533",2601.956,2610.951,8.995,"R1","Touching","Distance","R3,Pen Walls",""
"1534",2602.363,2610.6,8.237,"R3","Touching","Distance","R1,Pen Walls",""
"1535",2603.299,2607.551,4.252,"R4","Touching","Distance","Plush",""
"1536",2605.712,2638.779,33.067,"Donor","Chase","Interaction","R2",""
"1537",2606.465,2607.464,0.999,"Donor","Q0","Location","",""
"1538",2607.465,2608.764,1.299,"Donor","Q1","Location","",""
"1539",2608.464,2610.711,2.247,"Donor","Touching","Distance","R2",""
"1540",2610.601,2624.105,13.504,"R3","Touching","Distance","Pen Walls",""
"1541",2611.524,2714.123,102.599,"Donor","Q2","Location","",""
"1542",2611.525,2616.528,5.003,"Donor","Q3","Location","",""
