"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"1403",2244.122,2266.638,22.516,"R1","Touching","Distance","Donor,R2,R4",""
"1404",2245.919,2255.919,10,"R2","Quadrant","Location","2",""
"1405",2247.879,2253.369,5.49,"Donor","Touching","Distance","R1,R4,Pen Walls",""
"1406",2247.9,2252.65,4.75,"R4","Touching","Distance","Donor",""
"1407",2248.625,2272.871,24.246,"R3","Quadrant","Location","1",""
"1408",2248.625,2264.862,16.237,"R3","Touching","Distance","Donor,R1",""
"1409",2252.651,2256.376,3.725,"R4","Touching","Distance","R1,R3",""
"1410",2253.37,2260.136,6.766,"Donor","Quadrant","Location","2",""
"1411",2253.37,2260.136,6.766,"Donor","Touching","Distance","R2",""
"1412",2255.92,2344.178,88.258,"R2","Quadrant","Location","1",""
"1413",2255.92,2263.927,8.007,"R2","Touching","Distance","R1",""
"1414",2256.377,2260.879,4.502,"R4","Touching","Distance","R2",""
"1415",2260.137,2265.635,5.498,"Donor","Quadrant","Location","1",""
"1416",2260.137,2265.636,5.499,"Donor","Touching","Distance","Pen Walls",""
"1417",2260.88,2297.112,36.232,"R4","Touching","Distance","Pen Walls","Outside Pen Walls "
"1418",2263.928,2275.939,12.011,"R2","Touching","Distance","R3",""
"1419",2264.863,2272.87,8.007,"R3","Touching","Distance","R1,R2",""
"1420",2265.636,2280.031,14.395,"Donor","Quadrant","Location","2",""
"1421",2266.639,2281.623,14.984,"R1","Touching","Distance","R2,R3",""
"1422",2269.864,2272.909,3.045,"Donor","Touching","Distance","Ball",""
"1423",2272.871,2395.373,122.502,"R3","Touching","Distance","Pen Walls","Outside pen walls  "
"1424",2272.91,2280.032,7.122,"Donor","Touching","Distance","Pen Walls",""
"1425",2276.164,2305.672,29.508,"R2","Touching","Distance","R1",""
"1426",2278.184,2317.187,39.003,"R2","Snuggle","Interaction","R1",""
"1427",2281.624,2297.868,16.244,"R1","Snuggle","Interaction","R2",""
"1428",2281.624,2299.859,18.235,"R1","Touching","Distance","R2",""
"1429",2282.796,2288.295,5.499,"Donor","Quadrant","Location","2",""
"1430",2288.296,2331.293,42.997,"Donor","Quadrant","Location","1",""
"1431",2290.295,2297.79,7.495,"Donor","Touching","Distance","R1,R2",""
"1432",2297.113,2300.11,2.997,"R4","Touching","Distance","R1,R2",""
"1433",2299.86,2302.138,2.278,"R1","Touching","Distance","R2,R3",""
"1434",2300.043,2307.526,7.483,"Donor","Touching","Distance","R1,R2",""
"1435",2300.111,2308.85,8.739,"R4","Touching","Distance","Donor,R1",""
"1436",2302.139,2319.879,17.74,"R1","Touching","Distance","R2,R4",""
"1437",2305.527,2312.858,7.331,"Donor","Snuggle","Interaction","R2",""
"1438",2305.673,2313.185,7.512,"R2","Touching","Distance","Donor",""
"1439",2307.527,2324.793,17.266,"Donor","Touching","Distance","R1,R2,R4",""
"1440",2309.857,2310.601,0.744,"R4","Touching","Distance","Pen Walls",""
"1441",2313.186,2317.187,4.001,"R2","Touching","Distance","R1",""
"1442",2315.292,2316.286,0.994,"R4","Touching","Distance","Donor,R1,R2",""
"1443",2316.287,2317.798,1.511,"R4","Touching","Distance","Donor,R1",""
"1444",2319.88,2333.634,13.754,"R1","Touching","Distance","Donor,R2,R4",""
"1445",2320.794,2330.536,9.742,"R4","Touching","Distance","R2",""
"1446",2320.914,2337.772,16.858,"R2","Touching","Distance","R4",""
"1447",2324.792,2335.286,10.494,"R4","Snuggle","Interaction","R2",""
"1448",2327.678,2334.012,6.334,"R2","Dig","Interaction","Pen Walls",""
"1449",2330.537,2333.035,2.498,"R4","Touching","Distance","R1",""
"1450",2331.294,2334.043,2.749,"Donor","Quadrant","Location","2",""
"1451",2331.294,2334.044,2.75,"Donor","Touching","Distance","Robot",""
"1452",2334.044,2339.56,5.516,"Donor","Quadrant","Location","0",""
"1453",2335.286,2360.79,25.504,"R4","Dig","Interaction","Pen Walls",""
"1454",2339.561,2352.867,13.306,"Donor","Quadrant","Location","1",""
"1455",2342.792,2352.299,9.507,"R4","Touching","Distance","R1",""
"1456",2343.123,2348.136,5.013,"R1","Touching","Distance","R4",""
"1457",2344.179,2349.914,5.735,"R2","Quadrant","Location","0",""
"1458",2344.875,2348.137,3.262,"R1","Dig","Interaction","Pen Walls",""
"1459",2345.185,2349.914,4.729,"R2","Touching","Distance","Cat Tower Toy",""
"1460",2346.562,2351.577,5.015,"Donor","Touching","Distance","R1",""
"1461",2348.137,2359.133,10.996,"R1","Touching","Distance","Pen Walls",""
"1462",2349.915,2359.775,9.86,"R2","Quadrant","Location","1",""
"1463",2349.915,2359.776,9.861,"R2","Touching","Distance","R4",""
"1464",2352.3,2363.04,10.74,"R4","Touching","Distance","R2",""
"1465",2352.868,2360.556,7.688,"Donor","Quadrant","Location","0",""
"1466",2359.134,2373.386,14.252,"R1","Dig","Interaction","Pen Walls",""
"1467",2359.134,2375.111,15.977,"R1","Touching","Distance","R2",""
"1468",2359.776,2362.596,2.82,"R2","Quadrant","Location","0",""
"1469",2360.557,2372.8,12.243,"Donor","Quadrant","Location","1",""
"1470",2362.597,2365.188,2.591,"R2","Quadrant","Location","1",""
"1471",2363.041,2365.813,2.772,"R4","Touching","Distance","Pen Walls",""
"1472",2365.189,2370.677,5.488,"R2","Quadrant","Location","0",""
"1473",2365.189,2370.678,5.489,"R2","Touching","Distance","Cat Tower Toy",""
"1474",2369.789,2374.538,4.749,"R4","Dig","Interaction","Pen Walls",""
"1475",2370.678,2386.187,15.509,"R2","Quadrant","Location","1",""
"1476",2372.801,2380.597,7.796,"Donor","Quadrant","Location","2",""
"1477",2374.034,2378.859,4.825,"Donor","Touching","Distance","Pen Walls",""
"1478",2375.112,2386.379,11.267,"R1","Touching","Distance","Pen Walls",""
"1479",2376.297,2417.293,40.996,"R4","Dig","Interaction","Pen Walls",""
"1480",2377.884,2386.38,8.496,"R1","Bite/Chew","Interaction","Plush",""
"1481",2378.207,2386.188,7.981,"R2","Touching","Distance","R4,Pen Walls",""
"1482",2379.3,2386.294,6.994,"R4","Touching","Distance","R2",""
"1483",2381.874,2413.376,31.502,"Donor","Quadrant","Location","3",""
"1484",2381.875,2391.858,9.983,"Donor","Quadrant","Location","0",""
"1485",2386.188,2391.264,5.076,"R2","Quadrant","Location","2",""
"1486",2386.38,2402.126,15.746,"R1","Touching","Distance","Robot",""
"1487",2387.618,2402.126,14.508,"R1","Quadrant","Location","2",""
"1488",2389.687,2391.265,1.578,"R2","Touching","Distance","R1",""
"1489",2391.265,2427.221,35.956,"R2","Quadrant","Location","1",""
"1490",2391.859,2413.375,21.516,"Donor","Quadrant","Location","2",""
"1491",2393.918,2397.179,3.261,"R2","Touching","Distance","Pen Walls",""
"1492",2395.373,2401.121,5.748,"R3","Quadrant","Location","2",""
"1493",2401.122,2405.612,4.49,"R3","Quadrant","Location","0",""
"1494",2403.137,2427.877,24.74,"R1","Quadrant","Location","2",""
"1495",2404.426,2416.425,11.999,"R2","Touching","Distance","Pen Walls",""
"1496",2405.287,2407.037,1.75,"R4","Touching","Distance","R2",""
"1497",2405.613,2436.376,30.763,"R3","Quadrant","Location","1",""
"1498",2405.613,2422.626,17.013,"R3","Touching","Distance","R2",""
"1499",2406.929,2415.188,8.259,"R2","Snuggle","Interaction","R4",""
"1500",2407.038,2416.295,9.257,"R4","Snuggle","Interaction","R2",""
"1501",2407.038,2416.295,9.257,"R4","Touching","Distance","R3",""
"1502",2418.192,2423.686,5.494,"R2","Touching","Distance","Pen Walls",""
"1503",2419.297,2422.799,3.502,"R4","Touching","Distance","R2",""
"1504",2422.368,2525.871,103.503,"Donor","Quadrant","Location","3",""
"1505",2422.369,2435.126,12.757,"Donor","Quadrant","Location","2",""
"1506",2422.627,2436.377,13.75,"R3","Touching","Distance","Pen Walls",""
"1507",2422.8,2433.546,10.746,"R4","Quadrant","Location","0",""
"1508",2422.8,2436.792,13.992,"R4","Touching","Distance","Cat Tower Toy",""
"1509",2422.88,2427.125,4.245,"R1","Touching","Distance","Pen Walls",""
"1510",2427.222,2437.164,9.942,"R2","Quadrant","Location","2",""
"1511",2427.878,2452.118,24.24,"R1","Quadrant","Location","1",""
"1512",2427.878,2430.125,2.247,"R1","Touching","Distance","Donor",""
"1513",2428.617,2432.117,3.5,"Donor","Touching","Distance","R3",""
"1514",2430.126,2431.871,1.745,"R1","Touching","Distance","R3",""
"1515",2431.872,2436.131,4.259,"R1","Touching","Distance","Donor",""
"1516",2432.118,2435.127,3.009,"Donor","Touching","Distance","R1",""
"1517",2433.547,2436.792,3.245,"R4","Quadrant","Location","1",""
"1518",2435.127,2455.119,19.992,"Donor","Quadrant","Location","1",""
"1519",2436.377,2439.666,3.289,"R3","Quadrant","Location","2",""
"1520",2436.793,2447.532,10.739,"R4","Quadrant","Location","3",""
"1521",2436.793,2442.292,5.499,"R4","Touching","Distance","Robot",""
"1522",2437.453,2444.919,7.466,"R2","Quadrant","Location","2",""
"1523",2439.377,2452.11,12.733,"Donor","Touching","Distance","R1",""
"1524",2439.667,2454.613,14.946,"R3","Quadrant","Location","1",""
"1525",2442.293,2451.304,9.011,"R4","Touching","Distance","R2",""
"1526",2444.92,2451.429,6.509,"R2","Quadrant","Location","1",""
"1527",2445.393,2451.113,5.72,"R1","Touching","Distance","R3",""
"1528",2446.424,2448.922,2.498,"R2","Touching","Distance","Pen Walls",""
"1529",2447.533,2465.289,17.756,"R4","Quadrant","Location","1",""
"1530",2448.923,2449.983,1.06,"R2","Touching","Distance","R4",""
"1531",2449.984,2451.429,1.445,"R2","Touching","Distance","Donor",""
"1532",2451.43,2455.179,3.749,"R2","Quadrant","Location","2",""
"1533",2451.43,2455.18,3.75,"R2","Touching","Distance","R3",""
"1534",2452.119,2457.374,5.255,"R1","Quadrant","Location","2",""
"1535",2454.305,2460.291,5.986,"R4","Touching","Distance","Pen Walls",""
"1536",2454.614,2464.623,10.009,"R3","Quadrant","Location","2",""
"1537",2455.12,2469.37,14.25,"Donor","Quadrant","Location","2",""
"1538",2455.12,2469.371,14.251,"Donor","Touching","Distance","Cups",""
"1539",2455.18,2459.926,4.746,"R2","Quadrant","Location","3",""
"1540",2457.375,2464.129,6.754,"R1","Quadrant","Location","1",""
"1541",2457.375,2464.13,6.755,"R1","Touching","Distance","R4",""
"1542",2459.927,2472.163,12.236,"R2","Quadrant","Location","0",""
"1543",2460.129,2464.624,4.495,"R3","Touching","Distance","R4",""
"1544",2460.292,2465.289,4.997,"R4","Touching","Distance","R1,Pen Walls",""
"1545",2464.13,2469.383,5.253,"R1","Quadrant","Location","2",""
"1546",2464.624,2480.616,15.992,"R3","Dig","Interaction","Pen Walls",""
"1547",2464.624,2481.385,16.761,"R3","Quadrant","Location","1",""
"1548",2465.29,2493.297,28.007,"R4","Quadrant","Location","0",""
"1549",2465.29,2493.297,28.007,"R4","Touching","Distance","Cat Tower Toy",""
"1550",2465.37,2472.611,7.241,"R1","Touching","Distance","Pen Walls",""
"1551",2466.934,2472.163,5.229,"R2","Touching","Distance","Cat Tower Toy",""
"1552",2469.371,2473.104,3.733,"Donor","Quadrant","Location","0",""
"1553",2469.384,2479.113,9.729,"R1","Quadrant","Location","1",""
"1554",2472.164,2489.734,17.57,"R2","Quadrant","Location","1",""
"1555",2472.164,2475.166,3.002,"R2","Touching","Distance","Donor",""
"1556",2472.612,2473.887,1.275,"R1","Touching","Distance","R3",""
"1557",2473.105,2479.113,6.008,"Donor","Quadrant","Location","1",""
"1558",2473.105,2479.114,6.009,"Donor","Touching","Distance","R2",""
"1559",2473.888,2477.116,3.228,"R1","Touching","Distance","Pen Walls",""
"1560",2478.176,2479.181,1.005,"R2","Touching","Distance","R3",""
"1561",2479.114,2502.129,23.015,"R1","Quadrant","Location","0",""
"1562",2480.112,2486.372,6.26,"Donor","Quadrant","Location","1",""
"1563",2481.386,2487.391,6.005,"R3","Quadrant","Location","3",""
"1564",2486.373,2491.117,4.744,"Donor","Quadrant","Location","0",""
"1565",2486.614,2492.878,6.264,"R1","Touching","Distance","Pen Walls",""
"1566",2487.392,2524.124,36.732,"R3","Quadrant","Location","1",""
"1567",2487.392,2490.127,2.735,"R3","Touching","Distance","R1",""
"1568",2488.113,2491.118,3.005,"Donor","Touching","Distance","R4,Cat Tower Toy",""
"1569",2489.735,2497.94,8.205,"R2","Quadrant","Location","0",""
"1570",2489.735,2506.729,16.994,"R2","Touching","Distance","Cat Tower Toy",""
"1571",2490.127,2524.125,33.998,"R3","Dig","Interaction","Pen Walls",""
"1572",2491.118,2525.87,34.752,"Donor","Quadrant","Location","1",""
"1573",2493.298,2496.792,3.494,"R4","Quadrant","Location","1",""
"1574",2493.298,2495.042,1.744,"R4","Touching","Distance","Plush",""
"1575",2495.376,2502.129,6.753,"R1","Touching","Distance","Plush",""
"1576",2496.793,2509.802,13.009,"R4","Quadrant","Location","2",""
"1577",2496.793,2507.287,10.494,"R4","Touching","Distance","Robot",""
"1578",2497.941,2506.729,8.788,"R2","Quadrant","Location","3",""
"1579",2502.13,2537.892,35.762,"R1","Quadrant","Location","3",""
"1580",2502.13,2525.619,23.489,"R1","Touching","Distance","Cat Tower Toy",""
"1581",2505.116,2506.108,0.992,"Donor","Touching","Distance","R4",""
"1582",2506.73,2512.936,6.206,"R2","Quadrant","Location","2",""
"1583",2506.73,2510.44,3.71,"R2","Touching","Distance","Robot",""
"1584",2507.288,2509.802,2.514,"R4","Touching","Distance","Cups",""
"1585",2509.803,2520.801,10.998,"R4","Quadrant","Location","3",""
"1586",2509.803,2512.803,3,"R4","Touching","Distance","Cat Tower Toy",""
"1587",2512.804,2514.53,1.726,"R4","Touching","Distance","R1",""
"1588",2512.937,2521.932,8.995,"R2","Quadrant","Location","1",""
"1589",2512.937,2516.172,3.235,"R2","Touching","Distance","Plush",""
"1590",2514.531,2519.303,4.772,"R4","Touching","Distance","Cat Tower Toy",""
"1591",2520.429,2521.932,1.503,"R2","Touching","Distance","Cups",""
"1592",2520.802,2532.511,11.709,"R4","Quadrant","Location","1",""
"1593",2521.933,2527.936,6.003,"R2","Quadrant","Location","3",""
"1594",2521.933,2524.113,2.18,"R2","Touching","Distance","Robot",""
"1595",2524.114,2525.87,1.756,"Donor","Touching","Distance","R2",""
"1596",2524.114,2525.708,1.594,"R2","Touching","Distance","Donor",""
"1597",2524.125,2529.886,5.761,"R3","Quadrant","Location","3",""
"1598",2525.62,2527.375,1.755,"R1","Touching","Distance","R2",""
"1599",2525.709,2526.675,0.966,"R2","Touching","Distance","R1,R3",""
"1600",2525.871,2527.114,1.243,"Donor","Touching","Distance","Cat Tower Toy",""
"1601",2527.115,2529.618,2.503,"Donor","Touching","Distance","R1",""
"1602",2527.376,2529.628,2.252,"R1","Touching","Distance","Donor",""
"1603",2527.937,2530.436,2.499,"R2","Quadrant","Location","0",""
"1604",2529.619,2532.865,3.246,"Donor","Touching","Distance","R3",""
"1605",2529.629,2531.379,1.75,"R1","Touching","Distance","Cat Tower Toy",""
"1606",2529.887,2540.61,10.723,"R3","Quadrant","Location","2",""
"1607",2529.887,2531.633,1.746,"R3","Touching","Distance","Donor",""
"1608",2530.437,2538.94,8.503,"R2","Quadrant","Location","1",""
"1609",2531.38,2537.892,6.512,"R1","Touching","Distance","Cups",""
"1610",2532.512,2535.511,2.999,"R4","Quadrant","Location","0",""
"1611",2532.865,2562.617,29.752,"Donor","Quadrant","Location","3",""
"1612",2532.866,2539.882,7.016,"Donor","Quadrant","Location","2",""
"1613",2532.866,2539.882,7.016,"Donor","Touching","Distance","Robot",""
"1614",2535.512,2548.042,12.53,"R4","Quadrant","Location","3",""
"1615",2537.893,2541.61,3.717,"R1","Quadrant","Location","1",""
"1616",2537.893,2541.611,3.718,"R1","Touching","Distance","R3",""
"1617",2538.129,2540.611,2.482,"R3","Snuggle","Interaction","R1",""
"1618",2538.253,2547.24,8.987,"R4","Touching","Distance","Ball",""
"1619",2538.941,2542.937,3.996,"R2","Quadrant","Location","2",""
"1620",2539.883,2546.425,6.542,"Donor","Touching","Distance","R2",""
"1621",2540.611,2552.375,11.764,"R3","Quadrant","Location","1",""
"1622",2540.665,2545.934,5.269,"R2","Lick/Groom","Interaction","Donor",""
"1623",2541.611,2547.618,6.007,"R1","Quadrant","Location","2",""
"1624",2541.622,2557.118,15.496,"Donor","Quadrant","Location","1",""
"1625",2542.938,2556.142,13.204,"R2","Quadrant","Location","1",""
"1626",2546.426,2547.108,0.682,"Donor","Touching","Distance","R1",""
"1627",2547.109,2562.616,15.507,"Donor","Touching","Distance","R2",""
"1628",2547.619,2551.865,4.246,"R1","Quadrant","Location","1",""
"1629",2547.619,2551.866,4.247,"R1","Touching","Distance","Plush",""
"1630",2548.043,2556.722,8.679,"R4","Quadrant","Location","2",""
"1631",2548.17,2561.141,12.971,"R2","Touching","Distance","Donor",""
"1632",2550.925,2552.375,1.45,"R3","Touching","Distance","R2",""
"1633",2551.104,2562.617,11.513,"Donor","Snuggle","Interaction","R2",""
"1634",2551.713,2562.64,10.927,"R2","Snuggle","Interaction","Donor",""
"1635",2551.866,2562.104,10.238,"R1","Quadrant","Location","0",""
"1636",2552.376,2560.098,7.722,"R3","Quadrant","Location","3",""
"1637",2552.376,2554.362,1.986,"R3","Touching","Distance","Cat Tower Toy",""
"1638",2556.143,2562.639,6.496,"R2","Quadrant","Location","2",""
"1639",2556.723,2578.229,21.506,"R4","Dig","Interaction","Pen Walls",""
"1640",2556.723,2587.795,31.072,"R4","Quadrant","Location","1",""
"1641",2557.119,2562.616,5.497,"Donor","Quadrant","Location","2",""
"1642",2560.099,2571.593,11.494,"R3","Quadrant","Location","1",""
"1643",2561.097,2562.849,1.752,"R1","Touching","Distance","Donor",""
"1644",2561.142,2575.408,14.266,"R2","Touching","Distance","Cat Tower Toy",""
"1645",2562.105,2562.848,0.743,"R1","Quadrant","Location","3",""
"1646",2562.617,2564.371,1.754,"Donor","Touching","Distance","Cat Tower Toy",""
"1647",2562.64,2575.407,12.767,"R2","Quadrant","Location","3",""
"1648",2562.849,2567.096,4.247,"R1","Quadrant","Location","2",""
"1649",2564.372,2578.884,14.512,"Donor","Touching","Distance","R2",""
"1650",2566.137,2575.408,9.271,"R2","Snuggle","Interaction","Donor",""
"1651",2567.097,2575.639,8.542,"R1","Quadrant","Location","3",""
"1652",2568.113,2578.885,10.772,"Donor","Snuggle","Interaction","R2",""
"1653",2568.845,2575.639,6.794,"R1","Touching","Distance","Ball",""
"1654",2571.594,2596.095,24.501,"R3","Quadrant","Location","2",""
"1655",2575.408,2589.645,14.237,"R2","Quadrant","Location","2",""
"1656",2575.64,2597.602,21.962,"R1","Quadrant","Location","2",""
"1657",2575.64,2597.342,21.702,"R1","Touching","Distance","Robot",""
"1658",2577.652,2579.905,2.253,"R2","Touching","Distance","Donor,Robot",""
"1659",2578.884,2614.879,35.995,"Donor","Quadrant","Location","3",""
"1660",2578.885,2583.607,4.722,"Donor","Quadrant","Location","2",""
"1661",2578.885,2583.607,4.722,"Donor","Touching","Distance","Robot",""
"1662",2579.971,2587.795,7.824,"R4","Touching","Distance","R3",""
"1663",2580.587,2582.086,1.499,"R1","Snuggle","Interaction","Donor",""
"1664",2582.699,2589.645,6.946,"R2","Touching","Distance","Donor,Plush",""
"1665",2583.608,2610.878,27.27,"Donor","Quadrant","Location","1",""
"1666",2583.608,2602.869,19.261,"Donor","Touching","Distance","R2",""
"1667",2587.796,2599.056,11.26,"R4","Quadrant","Location","2",""
"1668",2587.796,2599.057,11.261,"R4","Touching","Distance","R1",""
"1669",2589.646,2614.643,24.997,"R2","Quadrant","Location","1",""
"1670",2589.646,2602.952,13.306,"R2","Snuggle","Interaction","Donor",""
"1671",2589.646,2602.952,13.306,"R2","Touching","Distance","Donor",""
"1672",2589.839,2609.571,19.732,"R3","Touching","Distance","Pen Walls",""
"1673",2591.912,2602.869,10.957,"Donor","Snuggle","Interaction","R2",""
"1674",2596.096,2639.827,43.731,"R3","Quadrant","Location","1",""
"1675",2597.603,2621.338,23.735,"R1","Quadrant","Location","1",""
"1676",2599.057,2611.579,12.522,"R4","Quadrant","Location","1",""
"1677",2599.343,2608.335,8.992,"R1","Touching","Distance","Plush",""
"1678",2604.556,2611.579,7.023,"R4","Touching","Distance","Plush",""
"1679",2608.336,2611.332,2.996,"R1","Touching","Distance","R3",""
"1680",2609.572,2611.837,2.265,"R3","Touching","Distance","R1,Pen Walls",""
"1681",2610.879,2614.879,4,"Donor","Chase","Interaction","R2",""
"1682",2610.879,2614.878,3.999,"Donor","Quadrant","Location","2",""
"1683",2611.58,2622.034,10.454,"R4","Quadrant","Location","2",""
"1684",2611.58,2620.539,8.959,"R4","Touching","Distance","Robot",""
"1685",2611.837,2622.572,10.735,"R3","Dig","Interaction","Pen Walls",""
"1686",2614.644,2618.395,3.751,"R2","Quadrant","Location","3",""
"1687",2614.644,2699.402,84.758,"R2","Snuggle","Interaction","Donor",""
"1688",2614.879,2718.63,103.751,"Donor","Snuggle","Interaction","R2",""
"1689",2617.57,2621.338,3.768,"R1","Touching","Distance","R4",""
"1690",2618.396,2658.901,40.505,"R2","Quadrant","Location","1",""
"1691",2619.379,2684.368,64.989,"Donor","Quadrant","Location","3",""
"1692",2619.38,2650.121,30.741,"Donor","Quadrant","Location","1",""
"1693",2620.54,2622.034,1.494,"R4","Touching","Distance","R1",""
"1694",2621.339,2639.327,17.988,"R1","Quadrant","Location","2",""
"1695",2621.339,2623.826,2.487,"R1","Touching","Distance","Robot",""
"1696",2622.035,2637.78,15.745,"R4","Quadrant","Location","1",""
"1697",2622.035,2645.274,23.239,"R4","Touching","Distance","Plush",""
"1698",2623.775,2645.275,21.5,"R4","Bite/Chew","Interaction","Plush",""
"1699",2623.827,2625.33,1.503,"R1","Touching","Distance","Donor",""
"1700",2631.084,2639.327,8.243,"R1","Touching","Distance","R2",""
"1701",2631.903,2639.404,7.501,"R2","Touching","Distance","R1",""
"1702",2633.59,2639.827,6.237,"R3","Touching","Distance","R1",""
"1703",2637.781,2645.274,7.493,"R4","Quadrant","Location","0",""
"1704",2639.328,2648.331,9.003,"R1","Quadrant","Location","0",""
"1705",2639.328,2667.32,27.992,"R1","Touching","Distance","Plush",""
"1706",2639.828,2657.321,17.493,"R3","Quadrant","Location","3",""
"1707",2639.828,2666.323,26.495,"R3","Touching","Distance","Robot",""
"1708",2645.275,2652.531,7.256,"R4","Quadrant","Location","1",""
"1709",2645.275,2649.773,4.498,"R4","Touching","Distance","Cups",""
"1710",2648.332,2667.32,18.988,"R1","Bite/Chew","Interaction","Plush",""
"1711",2648.332,2677.578,29.246,"R1","Quadrant","Location","1",""
"1712",2649.774,2651.066,1.292,"R4","Touching","Distance","R3",""
"1713",2650.122,2684.367,34.245,"Donor","Quadrant","Location","0",""
"1714",2653.775,2657.56,3.785,"R4","Quadrant","Location","1",""
"1715",2657.322,2666.323,9.001,"R3","Quadrant","Location","2",""
"1716",2657.561,2676.786,19.225,"R4","Quadrant","Location","0",""
"1717",2658.902,2683.148,24.246,"R2","Quadrant","Location","0",""
"1718",2661.535,2662.282,0.747,"R4","Touching","Distance","Pen Walls",""
"1719",2666.324,2669.825,3.501,"R3","Quadrant","Location","3",""
"1720",2666.324,2669.826,3.502,"R3","Touching","Distance","Ball",""
"1721",2667.075,2672.281,5.206,"R4","Touching","Distance","Pen Walls",""
"1722",2669.589,2674.082,4.493,"R1","Touching","Distance","Cups",""
"1723",2669.826,2679.409,9.583,"R3","Quadrant","Location","0",""
"1724",2674.332,2677.579,3.247,"R1","Touching","Distance","Plush",""
"1725",2676.531,2710.281,33.75,"R4","Dig","Interaction","Pen Walls",""
"1726",2676.787,2778.777,101.99,"R4","Quadrant","Location","1",""
"1727",2677.579,2685.324,7.745,"R1","Quadrant","Location","0",""
"1728",2679.41,2683.383,3.973,"R3","Quadrant","Location","3",""
"1729",2679.41,2683.382,3.972,"R3","Touching","Distance","R2",""
"1730",2683.149,2701.149,18,"R2","Quadrant","Location","3",""
"1731",2683.383,2688.08,4.697,"R3","Touching","Distance","Cat Tower Toy",""
"1732",2683.615,2698.622,15.007,"Donor","Touching","Distance","Ball",""
"1733",2685.325,2696.082,10.757,"R1","Quadrant","Location","3",""
"1734",2685.58,2688.08,2.5,"R3","Quadrant","Location","3",""
"1735",2687.329,2696.082,8.753,"R1","Touching","Distance","Cat Tower Toy",""
"1736",2688.081,2696.681,8.6,"R3","Quadrant","Location","2",""
"1737",2688.081,2696.682,8.601,"R3","Touching","Distance","Robot",""
"1738",2696.083,2698.817,2.734,"R1","Quadrant","Location","2",""
"1739",2696.083,2698.817,2.734,"R1","Touching","Distance","Robot",""
"1740",2696.682,2705.085,8.403,"R3","Quadrant","Location","1",""
"1741",2698.818,2708.327,9.509,"R1","Quadrant","Location","0",""
"1742",2698.818,2708.328,9.51,"R1","Touching","Distance","Plush",""
"1743",2701.15,2713.653,12.503,"R2","Quadrant","Location","1",""
"1744",2701.15,2711.941,10.791,"R2","Snuggle","Interaction","Donor",""
"1745",2701.629,2822.629,121,"Donor","Quadrant","Location","3",""
"1746",2701.63,2717.61,15.98,"Donor","Quadrant","Location","1",""
"1747",2701.63,2706.121,4.491,"Donor","Touching","Distance","Plush",""
"1748",2705.086,2709.625,4.539,"R3","Quadrant","Location","3",""
"1749",2708.328,2714.076,5.748,"R1","Quadrant","Location","1",""
"1750",2709.626,2724.105,14.479,"R3","Quadrant","Location","2",""
"1751",2713.654,2720.151,6.497,"R2","Quadrant","Location","2",""
"1752",2714.077,2726.82,12.743,"R1","Quadrant","Location","2",""
"1753",2717.079,2722.076,4.997,"R3","Touching","Distance","Donor",""
"1754",2717.611,2791.858,74.247,"Donor","Quadrant","Location","2",""
"1755",2717.611,2721.114,3.503,"Donor","Touching","Distance","R3",""
"1756",2720.038,2741.28,21.242,"R4","Dig","Interaction","Pen Walls",""
"1757",2720.152,2733.646,13.494,"R2","Quadrant","Location","0",""
"1758",2720.828,2726.82,5.992,"R1","Touching","Distance","R3",""
"1759",2724.106,2736.899,12.793,"R3","Quadrant","Location","1",""
"1760",2724.106,2727.585,3.479,"R3","Touching","Distance","R1",""
"1761",2726.821,2753.828,27.007,"R1","Quadrant","Location","1",""
"1762",2726.821,2734.583,7.762,"R1","Touching","Distance","R4",""
"1763",2727.037,2734.285,7.248,"R4","Touching","Distance","R1",""
"1764",2733.647,2772.646,38.999,"R2","Quadrant","Location","1",""
"1765",2733.647,2736.397,2.75,"R2","Touching","Distance","Plush",""
"1766",2736.398,2738.649,2.251,"R2","Touching","Distance","R3",""
"1767",2736.9,2761.085,24.185,"R3","Quadrant","Location","2",""
"1768",2736.9,2740.326,3.426,"R3","Touching","Distance","R2",""
"1769",2738.65,2741.896,3.246,"R2","Touching","Distance","R1",""
"1770",2740.327,2753.327,13,"R3","Touching","Distance","Donor",""
"1771",2740.368,2750.866,10.498,"Donor","Touching","Distance","R3",""
"1772",2741.897,2745.389,3.492,"R2","Touching","Distance","R4",""
"1773",2743.778,2765.532,21.754,"R4","Dig","Interaction","Pen Walls",""
"1774",2749.894,2761.652,11.758,"R2","Touching","Distance","Donor",""
"1775",2750.867,2759.126,8.259,"Donor","Touching","Distance","R2,R3",""
"1776",2753.328,2757.58,4.252,"R3","Touching","Distance","R1",""
"1777",2753.829,2758.827,4.998,"R1","Quadrant","Location","2",""
"1778",2753.829,2758.828,4.999,"R1","Snuggle","Interaction","R3",""
"1779",2757.581,2784.079,26.498,"R3","Touching","Distance","Donor",""
"1780",2758.828,2771.585,12.757,"R1","Quadrant","Location","0",""
"1781",2759.126,2773.873,14.747,"Donor","Snuggle","Interaction","R3",""
"1782",2761.086,2777.574,16.488,"R3","Quadrant","Location","1",""
"1783",2761.653,2768.644,6.991,"R2","Touching","Distance","R4",""
